Area Code,Date,Market,Market Size,Product,Product Line,Product Type,State,Type,Inventory,Budget COGS,Budget Margin,Budget Profit,Budget Sales,COGS,Margin,Marketing,Profit,Sales,Total Expenses
801,6/1/13 0:00,West,Small Market,Lemon,Leaves,Herbal Tea,Utah,Decaf,436,50,80,50,130,62,94,20,58,155,48
801,6/1/13 0:00,West,Small Market,Caffe Mocha,Beans,Espresso,Utah,Regular,593,40,60,40,100,48,63,15,48,110,26
801,5/1/13 0:00,West,Small Market,Mint,Leaves,Herbal Tea,Utah,Decaf,973,80,30,-10,110,98,38,30,-21,135,49
801,5/1/13 0:00,West,Small Market,Green Tea,Leaves,Tea,Utah,Regular,182,20,30,10,50,34,42,12,-4,75,42
801,4/1/13 0:00,West,Small Market,Green Tea,Leaves,Tea,Utah,Regular,169,10,30,10,40,29,36,11,-12,69,44
801,4/1/13 0:00,West,Small Market,Earl Grey,Leaves,Tea,Utah,Regular,195,20,30,10,50,37,51,12,16,94,40
801,4/1/13 0:00,West,Small Market,Decaf Irish Cream,Beans,Coffee,Utah,Decaf,494,100,120,70,220,80,98,30,50,190,64
801,4/1/13 0:00,West,Small Market,Chamomile,Leaves,Herbal Tea,Utah,Decaf,241,40,60,30,100,49,72,15,50,129,38
801,4/1/13 0:00,West,Small Market,Amaretto,Beans,Coffee,Utah,Regular,965,90,110,70,200,76,91,23,70,178,44
801,3/1/13 0:00,West,Small Market,Mint,Leaves,Herbal Tea,Utah,Decaf,715,70,20,-20,90,88,18,27,-47,113,50
801,3/1/13 0:00,West,Small Market,Earl Grey,Leaves,Tea,Utah,Regular,187,20,30,10,50,36,49,11,15,91,39
801,3/1/13 0:00,West,Small Market,Colombian,Beans,Coffee,Utah,Regular,299,60,90,60,150,53,71,17,39,132,45
801,3/1/13 0:00,West,Small Market,Caffe Mocha,Beans,Espresso,Utah,Regular,611,40,60,40,100,48,62,15,50,117,28
801,3/1/13 0:00,West,Small Market,Caffe Latte,Beans,Espresso,Utah,Regular,766,40,70,50,110,48,70,13,67,126,25
801,2/1/13 0:00,West,Small Market,Earl Grey,Leaves,Tea,Utah,Regular,191,20,30,10,50,35,47,11,13,87,38
801,2/1/13 0:00,West,Small Market,Darjeeling,Leaves,Tea,Utah,Regular,256,20,50,10,70,43,61,39,-10,111,68
801,2/1/13 0:00,West,Small Market,Amaretto,Beans,Coffee,Utah,Regular,956,90,110,70,200,75,90,23,68,176,44
801,1/1/13 0:00,West,Small Market,Earl Grey,Leaves,Tea,Utah,Regular,196,20,30,10,50,35,47,11,14,92,40
801,1/1/13 0:00,West,Small Market,Decaf Irish Cream,Beans,Coffee,Utah,Decaf,494,100,130,70,230,85,105,32,61,213,69
801,1/1/13 0:00,West,Small Market,Amaretto,Beans,Coffee,Utah,Regular,965,90,120,80,210,78,92,24,73,190,47
801,12/1/12 0:00,West,Small Market,Lemon,Leaves,Herbal Tea,Utah,Decaf,462,40,70,40,110,48,74,15,28,122,46
801,12/1/12 0:00,West,Small Market,Earl Grey,Leaves,Tea,Utah,Regular,256,20,40,10,60,38,51,12,12,89,39
801,12/1/12 0:00,West,Small Market,Colombian,Beans,Coffee,Utah,Regular,392,50,80,50,130,49,65,16,21,114,44
801,11/1/12 0:00,West,Small Market,Mint,Leaves,Herbal Tea,Utah,Decaf,1804,70,40,0,110,82,40,25,-8,122,48
801,11/1/12 0:00,West,Small Market,Green Tea,Leaves,Tea,Utah,Regular,211,20,30,0,50,34,42,12,-3,76,45
801,11/1/12 0:00,West,Small Market,Decaf Irish Cream,Beans,Coffee,Utah,Decaf,601,90,120,60,210,82,102,31,38,184,64
801,11/1/12 0:00,West,Small Market,Chamomile,Leaves,Herbal Tea,Utah,Decaf,316,40,60,30,100,46,67,14,30,113,37
801,11/1/12 0:00,West,Small Market,Amaretto,Beans,Coffee,Utah,Regular,1060,80,90,50,170,69,81,21,39,150,42
801,10/1/12 0:00,West,Small Market,Darjeeling,Leaves,Tea,Utah,Regular,320,10,40,20,50,45,64,41,-6,109,70
801,10/1/12 0:00,West,Small Market,Chamomile,Leaves,Herbal Tea,Utah,Decaf,310,30,60,60,90,49,71,15,33,120,38
801,10/1/12 0:00,West,Small Market,Caffe Mocha,Beans,Espresso,Utah,Regular,564,80,130,110,210,103,133,33,87,236,46
801,10/1/12 0:00,West,Small Market,Caffe Latte,Beans,Espresso,Utah,Regular,833,20,40,40,60,32,47,8,28,79,19
801,9/1/12 0:00,West,Small Market,Mint,Leaves,Herbal Tea,Utah,Decaf,1574,80,20,-20,100,104,11,32,-45,115,56
801,9/1/12 0:00,West,Small Market,Earl Grey,Leaves,Tea,Utah,Regular,248,20,40,20,60,39,52,12,12,91,40
801,9/1/12 0:00,West,Small Market,Decaf Irish Cream,Beans,Coffee,Utah,Decaf,599,80,100,50,180,67,83,25,24,150,59
801,9/1/12 0:00,West,Small Market,Amaretto,Beans,Coffee,Utah,Regular,1059,70,100,70,170,62,74,19,33,136,41
801,8/1/12 0:00,West,Small Market,Mint,Leaves,Herbal Tea,Utah,Decaf,1439,100,20,-30,120,120,19,37,-41,139,60
801,8/1/12 0:00,West,Small Market,Darjeeling,Leaves,Tea,Utah,Regular,332,40,60,10,100,63,88,57,2,151,86
801,8/1/12 0:00,West,Small Market,Chamomile,Leaves,Herbal Tea,Utah,Decaf,322,50,80,60,130,61,90,19,49,151,41
801,8/1/12 0:00,West,Small Market,Caffe Mocha,Beans,Espresso,Utah,Regular,581,70,90,60,160,77,99,25,62,176,37
801,8/1/12 0:00,West,Small Market,Caffe Latte,Beans,Espresso,Utah,Regular,841,30,40,30,70,32,48,8,28,80,20
801,8/1/12 0:00,West,Small Market,Amaretto,Beans,Coffee,Utah,Regular,1064,60,70,40,130,50,60,15,24,110,36
801,7/1/12 0:00,West,Small Market,Mint,Leaves,Herbal Tea,Utah,Decaf,1334,100,40,-10,140,120,49,37,-12,169,61
801,7/1/12 0:00,West,Small Market,Decaf Espresso,Beans,Espresso,Utah,Decaf,894,30,50,40,80,35,52,9,31,87,21
801,7/1/12 0:00,West,Small Market,Colombian,Beans,Coffee,Utah,Regular,388,50,70,40,120,43,57,14,16,100,41
801,7/1/12 0:00,West,Small Market,Caffe Mocha,Beans,Espresso,Utah,Regular,587,40,60,40,100,46,60,15,32,106,28
801,7/1/12 0:00,West,Small Market,Caffe Latte,Beans,Espresso,Utah,Regular,845,30,60,50,90,39,57,10,36,96,21
801,6/1/12 0:00,West,Small Market,Earl Grey,Leaves,Tea,Utah,Regular,239,20,40,20,60,41,55,13,14,96,41
801,6/1/12 0:00,West,Small Market,Darjeeling,Leaves,Tea,Utah,Regular,313,30,50,0,80,52,73,47,-3,125,76
801,6/1/12 0:00,West,Small Market,Colombian,Beans,Coffee,Utah,Regular,367,50,80,50,130,46,62,15,19,108,43
801,5/1/12 0:00,West,Small Market,Green Tea,Leaves,Tea,Utah,Regular,182,20,30,10,50,34,42,12,-3,76,45
801,4/1/12 0:00,West,Small Market,Caffe Mocha,Beans,Espresso,Utah,Regular,605,40,70,50,110,52,67,17,37,119,30
801,3/1/12 0:00,West,Small Market,Mint,Leaves,Herbal Tea,Utah,Decaf,715,70,20,-20,90,88,18,27,-32,106,50
801,3/1/12 0:00,West,Small Market,Darjeeling,Leaves,Tea,Utah,Regular,251,20,50,10,70,44,63,40,-7,107,70
801,3/1/12 0:00,West,Small Market,Colombian,Beans,Coffee,Utah,Regular,299,60,90,60,150,53,71,17,26,124,45
801,3/1/12 0:00,West,Small Market,Caffe Mocha,Beans,Espresso,Utah,Regular,611,40,60,40,100,48,62,15,34,110,28
801,2/1/12 0:00,West,Small Market,Caffe Mocha,Beans,Espresso,Utah,Regular,617,40,60,40,100,49,63,16,35,112,28
801,1/1/12 0:00,West,Small Market,Decaf Irish Cream,Beans,Coffee,Utah,Decaf,494,100,130,70,230,85,105,32,39,190,66
801,1/1/12 0:00,West,Small Market,Chamomile,Leaves,Herbal Tea,Utah,Decaf,241,30,50,30,80,38,55,12,21,93,34
801,1/1/12 0:00,West,Small Market,Amaretto,Beans,Coffee,Utah,Regular,965,90,120,80,210,78,92,24,47,170,45
786,11/1/13 0:00,East,Major Market,Colombian,Beans,Coffee,Florida,Regular,798,70,100,60,170,78,119,25,93,210,56
786,10/1/13 0:00,East,Major Market,Lemon,Leaves,Herbal Tea,Florida,Decaf,385,30,30,20,60,56,70,21,24,134,54
786,8/1/13 0:00,East,Major Market,Chamomile,Leaves,Herbal Tea,Florida,Decaf,581,20,30,20,50,30,39,9,25,68,20
786,6/1/13 0:00,East,Major Market,Mint,Leaves,Herbal Tea,Florida,Decaf,1046,60,70,40,130,81,96,25,68,175,44
786,5/1/13 0:00,East,Major Market,Decaf Espresso,Beans,Espresso,Florida,Decaf,472,80,110,70,190,87,117,28,86,202,51
786,5/1/13 0:00,East,Major Market,Chamomile,Leaves,Herbal Tea,Florida,Decaf,599,30,50,30,80,48,62,15,48,109,25
786,6/1/12 0:00,East,Major Market,Caffe Mocha,Beans,Espresso,Florida,Regular,665,100,150,40,250,110,154,100,25,264,129
786,5/1/12 0:00,East,Major Market,Caffe Mocha,Beans,Espresso,Florida,Regular,599,80,130,40,210,92,129,83,17,221,112
786,4/1/12 0:00,East,Major Market,Caffe Mocha,Beans,Espresso,Florida,Regular,554,90,130,30,220,95,132,86,17,227,115
786,2/1/12 0:00,East,Major Market,Darjeeling,Leaves,Tea,Florida,Regular,817,30,50,40,80,32,48,8,28,80,20
781,10/1/13 0:00,East,Major Market,Green Tea,Leaves,Tea,Massachusetts,Regular,480,20,30,30,50,21,32,5,22,56,17
781,8/1/13 0:00,East,Major Market,Green Tea,Leaves,Tea,Massachusetts,Regular,484,10,30,20,40,16,25,4,12,41,15
781,6/1/13 0:00,East,Major Market,Lemon,Leaves,Herbal Tea,Massachusetts,Decaf,396,30,50,20,80,51,64,19,17,114,48
781,6/1/13 0:00,East,Major Market,Caffe Mocha,Beans,Espresso,Massachusetts,Regular,543,40,60,10,100,44,67,40,-4,110,65
781,5/1/13 0:00,East,Major Market,Regular Espresso,Beans,Espresso,Massachusetts,Regular,1156,140,150,100,290,149,149,41,116,295,60
781,5/1/13 0:00,East,Major Market,Green Tea,Leaves,Tea,Massachusetts,Regular,464,20,30,20,50,20,29,5,17,49,16
781,3/1/13 0:00,East,Major Market,Lemon,Leaves,Herbal Tea,Massachusetts,Decaf,325,40,60,30,100,58,71,22,24,137,55
781,3/1/13 0:00,East,Major Market,Green Tea,Leaves,Tea,Massachusetts,Regular,449,20,30,20,50,21,32,5,22,56,17
781,1/1/13 0:00,East,Major Market,Lemon,Leaves,Herbal Tea,Massachusetts,Decaf,338,40,60,30,100,58,72,22,26,145,58
781,1/1/13 0:00,East,Major Market,Darjeeling,Leaves,Tea,Massachusetts,Regular,821,30,50,40,80,32,48,8,45,90,20
781,10/1/12 0:00,East,Major Market,Regular Espresso,Beans,Espresso,Massachusetts,Regular,1267,140,160,120,300,161,161,45,92,322,69
781,10/1/12 0:00,East,Major Market,Lemon,Leaves,Herbal Tea,Massachusetts,Decaf,404,30,30,20,60,54,66,20,13,120,53
781,9/1/12 0:00,East,Major Market,Regular Espresso,Beans,Espresso,Massachusetts,Regular,1280,140,160,100,300,155,155,43,87,310,68
781,6/1/12 0:00,East,Major Market,Lemon,Leaves,Herbal Tea,Massachusetts,Decaf,396,30,50,20,80,51,64,19,12,115,52
781,6/1/12 0:00,East,Major Market,Darjeeling,Leaves,Tea,Massachusetts,Regular,856,20,40,30,60,24,36,6,19,60,17
781,4/1/12 0:00,East,Major Market,Green Tea,Leaves,Tea,Massachusetts,Regular,454,20,30,20,50,21,32,5,16,53,16
781,4/1/12 0:00,East,Major Market,Darjeeling,Leaves,Tea,Massachusetts,Regular,820,30,50,40,80,30,45,8,26,75,19
781,2/1/12 0:00,East,Major Market,Lemon,Leaves,Herbal Tea,Massachusetts,Decaf,331,40,60,30,100,59,73,22,18,132,55
781,1/1/12 0:00,East,Major Market,Green Tea,Leaves,Tea,Massachusetts,Regular,456,30,50,40,80,32,48,8,29,80,19
781,1/1/12 0:00,East,Major Market,Caffe Mocha,Beans,Espresso,Massachusetts,Regular,435,60,60,-10,120,63,63,57,-23,126,86
775,12/1/13 0:00,West,Small Market,Mint,Leaves,Herbal Tea,Nevada,Decaf,830,120,170,120,290,127,185,40,181,332,63
775,12/1/13 0:00,West,Small Market,Green Tea,Leaves,Tea,Nevada,Regular,8252,210,-210,-320,0,294,-294,111,-605,33,145
775,12/1/13 0:00,West,Small Market,Earl Grey,Leaves,Tea,Nevada,Regular,1820,180,180,100,360,250,251,70,233,534,94
775,12/1/13 0:00,West,Small Market,Decaf Irish Cream,Beans,Coffee,Nevada,Decaf,1009,30,50,30,80,31,38,9,12,74,30
775,12/1/13 0:00,West,Small Market,Decaf Espresso,Beans,Espresso,Nevada,Decaf,807,20,30,20,50,23,35,6,25,62,18
775,12/1/13 0:00,West,Small Market,Darjeeling,Leaves,Tea,Nevada,Regular,1744,180,240,150,420,247,329,81,319,614,114
775,12/1/13 0:00,West,Small Market,Caffe Mocha,Beans,Espresso,Nevada,Regular,851,10,20,10,30,16,25,4,15,44,15
775,12/1/13 0:00,West,Small Market,Caffe Latte,Beans,Espresso,Nevada,Regular,344,0,40,30,40,0,43,0,46,46,12
775,11/1/13 0:00,West,Small Market,Mint,Leaves,Herbal Tea,Nevada,Decaf,803,100,150,100,250,113,165,36,159,296,58
775,11/1/13 0:00,West,Small Market,Green Tea,Leaves,Tea,Nevada,Regular,7653,180,-180,-280,0,245,-245,93,-505,34,127
775,11/1/13 0:00,West,Small Market,Decaf Espresso,Beans,Espresso,Nevada,Decaf,802,20,30,20,50,22,34,6,25,60,17
775,11/1/13 0:00,West,Small Market,Darjeeling,Leaves,Tea,Nevada,Regular,1691,160,220,140,380,228,304,75,291,567,108
775,11/1/13 0:00,West,Small Market,Colombian,Beans,Coffee,Nevada,Regular,243,30,50,10,80,33,41,12,-6,79,45
775,11/1/13 0:00,West,Small Market,Caffe Mocha,Beans,Espresso,Nevada,Regular,848,10,20,10,30,15,24,4,13,42,15
775,11/1/13 0:00,West,Small Market,Caffe Latte,Beans,Espresso,Nevada,Regular,387,0,40,30,40,0,43,0,46,46,12
775,10/1/13 0:00,West,Small Market,Mint,Leaves,Herbal Tea,Nevada,Decaf,789,90,150,130,240,122,176,39,169,318,62
775,10/1/13 0:00,West,Small Market,Lemon,Leaves,Herbal Tea,Nevada,Decaf,1132,120,170,120,290,154,213,50,178,391,93
775,10/1/13 0:00,West,Small Market,Earl Grey,Leaves,Tea,Nevada,Regular,1755,110,120,80,230,239,239,66,221,509,90
775,10/1/13 0:00,West,Small Market,Decaf Irish Cream,Beans,Coffee,Nevada,Decaf,1000,30,60,50,90,31,37,9,10,72,30
775,10/1/13 0:00,West,Small Market,Decaf Espresso,Beans,Espresso,Nevada,Decaf,800,10,30,30,40,23,35,6,25,62,18
775,10/1/13 0:00,West,Small Market,Darjeeling,Leaves,Tea,Nevada,Regular,1662,110,180,130,290,257,341,84,332,637,117
775,10/1/13 0:00,West,Small Market,Caffe Mocha,Beans,Espresso,Nevada,Regular,846,10,20,20,30,21,31,5,21,55,17
775,9/1/13 0:00,West,Small Market,Green Tea,Leaves,Tea,Nevada,Regular,6413,190,-190,-280,0,302,-302,114,-638,20,147
775,9/1/13 0:00,West,Small Market,Earl Grey,Leaves,Tea,Nevada,Regular,1775,160,170,110,330,249,249,69,232,531,93
775,9/1/13 0:00,West,Small Market,Decaf Espresso,Beans,Espresso,Nevada,Decaf,803,20,30,20,50,23,35,6,25,62,18
775,9/1/13 0:00,West,Small Market,Darjeeling,Leaves,Tea,Nevada,Regular,1686,160,240,170,400,253,336,83,328,628,115
775,9/1/13 0:00,West,Small Market,Colombian,Beans,Coffee,Nevada,Regular,244,50,60,20,110,40,51,15,3,97,49
775,9/1/13 0:00,West,Small Market,Caffe Latte,Beans,Espresso,Nevada,Regular,473,0,40,30,40,0,43,0,47,46,11
775,8/1/13 0:00,West,Small Market,Mint,Leaves,Herbal Tea,Nevada,Decaf,817,130,200,150,330,154,222,49,207,373,67
775,8/1/13 0:00,West,Small Market,Lemon,Leaves,Herbal Tea,Nevada,Decaf,1167,160,250,170,410,196,271,64,225,463,100
775,8/1/13 0:00,West,Small Market,Green Tea,Leaves,Tea,Nevada,Regular,5807,180,-180,-260,0,284,-284,107,-558,21,131
775,8/1/13 0:00,West,Small Market,Decaf Espresso,Beans,Espresso,Nevada,Decaf,806,20,30,20,50,23,35,6,23,57,17
775,8/1/13 0:00,West,Small Market,Colombian,Beans,Coffee,Nevada,Regular,248,40,60,20,100,38,48,14,1,85,44
775,8/1/13 0:00,West,Small Market,Caffe Latte,Beans,Espresso,Nevada,Regular,516,0,40,30,40,0,43,0,44,43,10
775,7/1/13 0:00,West,Small Market,Green Tea,Leaves,Tea,Nevada,Regular,5230,170,-170,-250,0,270,-270,102,-522,27,126
775,7/1/13 0:00,West,Small Market,Decaf Espresso,Beans,Espresso,Nevada,Decaf,808,10,30,20,40,20,29,5,17,49,16
775,7/1/13 0:00,West,Small Market,Colombian,Beans,Coffee,Nevada,Regular,252,40,60,20,100,36,46,13,-1,81,44
775,7/1/13 0:00,West,Small Market,Caffe Latte,Beans,Espresso,Nevada,Regular,559,0,40,30,40,0,43,0,44,43,10
775,6/1/13 0:00,West,Small Market,Mint,Leaves,Herbal Tea,Nevada,Decaf,764,120,180,130,300,141,204,45,188,342,63
775,6/1/13 0:00,West,Small Market,Green Tea,Leaves,Tea,Nevada,Regular,4507,170,-170,-250,0,271,-271,102,-509,37,126
775,6/1/13 0:00,West,Small Market,Earl Grey,Leaves,Tea,Nevada,Regular,1715,170,180,120,350,260,261,72,228,516,89
775,6/1/13 0:00,West,Small Market,Decaf Espresso,Beans,Espresso,Nevada,Decaf,798,20,30,20,50,21,32,5,21,53,16
775,6/1/13 0:00,West,Small Market,Chamomile,Leaves,Herbal Tea,Nevada,Decaf,874,120,180,50,300,144,201,131,51,342,153
775,6/1/13 0:00,West,Small Market,Caffe Latte,Beans,Espresso,Nevada,Regular,602,0,40,30,40,0,43,0,43,43,11
775,5/1/13 0:00,West,Small Market,Earl Grey,Leaves,Tea,Nevada,Regular,1559,170,180,120,350,260,261,72,226,516,90
775,5/1/13 0:00,West,Small Market,Decaf Irish Cream,Beans,Coffee,Nevada,Decaf,976,30,50,30,80,31,37,9,8,67,29
775,5/1/13 0:00,West,Small Market,Darjeeling,Leaves,Tea,Nevada,Regular,1433,170,240,170,410,263,349,86,319,607,110
775,5/1/13 0:00,West,Small Market,Chamomile,Leaves,Herbal Tea,Nevada,Decaf,788,100,150,40,250,121,168,109,35,286,133
775,5/1/13 0:00,West,Small Market,Caffe Mocha,Beans,Espresso,Nevada,Regular,829,10,30,20,40,20,29,5,18,49,15
775,5/1/13 0:00,West,Small Market,Caffe Latte,Beans,Espresso,Nevada,Regular,645,0,40,30,40,0,43,0,43,43,11
775,4/1/13 0:00,West,Small Market,Mint,Leaves,Herbal Tea,Nevada,Decaf,611,100,160,110,260,123,178,39,171,321,63
775,4/1/13 0:00,West,Small Market,Earl Grey,Leaves,Tea,Nevada,Regular,1464,150,170,110,320,239,239,66,221,509,90
775,4/1/13 0:00,West,Small Market,Decaf Espresso,Beans,Espresso,Nevada,Decaf,776,10,30,20,40,17,26,4,15,46,16
775,4/1/13 0:00,West,Small Market,Chamomile,Leaves,Herbal Tea,Nevada,Decaf,729,100,160,50,260,125,173,113,40,318,146
775,4/1/13 0:00,West,Small Market,Caffe Latte,Beans,Espresso,Nevada,Regular,688,0,40,30,40,0,43,0,47,46,11
775,3/1/13 0:00,West,Small Market,Mint,Leaves,Herbal Tea,Nevada,Decaf,585,90,140,110,230,109,158,34,151,285,56
775,3/1/13 0:00,West,Small Market,Green Tea,Leaves,Tea,Nevada,Regular,2449,160,-160,-240,0,245,-245,93,-505,34,127
775,3/1/13 0:00,West,Small Market,Earl Grey,Leaves,Tea,Nevada,Regular,1417,150,170,110,320,239,239,66,220,509,91
775,3/1/13 0:00,West,Small Market,Decaf Irish Cream,Beans,Coffee,Nevada,Decaf,958,30,40,20,70,28,35,8,9,67,29
775,3/1/13 0:00,West,Small Market,Decaf Espresso,Beans,Espresso,Nevada,Decaf,772,10,20,10,30,16,25,4,15,44,15
775,3/1/13 0:00,West,Small Market,Chamomile,Leaves,Herbal Tea,Nevada,Decaf,700,100,160,50,260,125,173,113,40,318,146
775,3/1/13 0:00,West,Small Market,Caffe Latte,Beans,Espresso,Nevada,Regular,731,0,40,30,40,0,43,0,46,46,12
775,2/1/13 0:00,West,Small Market,Mint,Leaves,Herbal Tea,Nevada,Decaf,596,80,140,110,220,104,150,33,140,271,56
775,2/1/13 0:00,West,Small Market,Lemon,Leaves,Herbal Tea,Nevada,Decaf,844,120,190,120,310,148,206,48,171,377,91
775,2/1/13 0:00,West,Small Market,Green Tea,Leaves,Tea,Nevada,Regular,1937,150,-150,-220,0,240,-240,91,-508,25,125
775,2/1/13 0:00,West,Small Market,Earl Grey,Leaves,Tea,Nevada,Regular,1436,150,160,100,310,228,229,63,211,487,87
775,2/1/13 0:00,West,Small Market,Decaf Irish Cream,Beans,Coffee,Nevada,Decaf,961,30,40,20,70,28,35,8,9,67,29
775,2/1/13 0:00,West,Small Market,Caffe Mocha,Beans,Espresso,Nevada,Regular,818,10,30,20,40,18,27,5,15,48,17
775,2/1/13 0:00,West,Small Market,Caffe Latte,Beans,Espresso,Nevada,Regular,774,0,40,30,40,0,43,0,46,46,12
775,1/1/13 0:00,West,Small Market,Mint,Leaves,Herbal Tea,Nevada,Decaf,608,80,120,90,200,95,139,30,134,262,56
775,1/1/13 0:00,West,Small Market,Lemon,Leaves,Herbal Tea,Nevada,Decaf,862,120,180,120,300,144,201,47,173,386,94
775,1/1/13 0:00,West,Small Market,Green Tea,Leaves,Tea,Nevada,Regular,1419,160,-160,-240,0,245,-245,93,-552,19,132
775,1/1/13 0:00,West,Small Market,Earl Grey,Leaves,Tea,Nevada,Regular,1459,150,160,100,310,228,228,63,220,510,91
775,1/1/13 0:00,West,Small Market,Colombian,Beans,Coffee,Nevada,Regular,197,40,50,10,90,34,42,12,-5,85,47
775,1/1/13 0:00,West,Small Market,Chamomile,Leaves,Herbal Tea,Nevada,Decaf,725,90,130,30,220,105,145,95,25,280,135
775,1/1/13 0:00,West,Small Market,Caffe Mocha,Beans,Espresso,Nevada,Regular,821,10,30,20,40,18,27,5,16,50,18
775,12/1/12 0:00,West,Small Market,Mint,Leaves,Herbal Tea,Nevada,Decaf,830,120,170,120,290,127,185,40,122,312,63
775,12/1/12 0:00,West,Small Market,Lemon,Leaves,Herbal Tea,Nevada,Decaf,1191,210,280,170,490,224,310,73,194,534,116
775,12/1/12 0:00,West,Small Market,Green Tea,Leaves,Tea,Nevada,Regular,8252,210,-210,-320,0,294,-294,111,-408,31,145
775,12/1/12 0:00,West,Small Market,Colombian,Beans,Coffee,Nevada,Regular,250,40,60,20,100,39,49,14,1,88,48
775,12/1/12 0:00,West,Small Market,Caffe Mocha,Beans,Espresso,Nevada,Regular,851,10,20,10,30,16,25,4,10,41,15
775,11/1/12 0:00,West,Small Market,Decaf Irish Cream,Beans,Coffee,Nevada,Decaf,1003,30,40,20,70,29,35,8,5,64,30
775,11/1/12 0:00,West,Small Market,Decaf Espresso,Beans,Espresso,Nevada,Decaf,802,20,30,20,50,22,34,6,17,56,17
775,11/1/12 0:00,West,Small Market,Colombian,Beans,Coffee,Nevada,Regular,243,30,50,10,80,33,41,12,-4,74,45
775,11/1/12 0:00,West,Small Market,Chamomile,Leaves,Herbal Tea,Nevada,Decaf,912,110,150,20,260,121,168,109,26,289,142
775,11/1/12 0:00,West,Small Market,Caffe Mocha,Beans,Espresso,Nevada,Regular,848,10,20,10,30,15,24,4,9,39,15
775,11/1/12 0:00,West,Small Market,Caffe Latte,Beans,Espresso,Nevada,Regular,387,0,40,30,40,0,43,0,31,43,12
775,10/1/12 0:00,West,Small Market,Earl Grey,Leaves,Tea,Nevada,Regular,1755,110,120,80,230,239,239,66,149,478,90
775,10/1/12 0:00,West,Small Market,Decaf Irish Cream,Beans,Coffee,Nevada,Decaf,1000,30,60,50,90,31,37,9,7,68,30
775,10/1/12 0:00,West,Small Market,Colombian,Beans,Coffee,Nevada,Regular,240,40,60,30,100,34,43,12,-2,77,45
775,10/1/12 0:00,West,Small Market,Chamomile,Leaves,Herbal Tea,Nevada,Decaf,898,90,150,60,240,125,173,113,26,298,147
775,9/1/12 0:00,West,Small Market,Mint,Leaves,Herbal Tea,Nevada,Decaf,801,100,160,120,260,122,176,39,115,298,61
775,9/1/12 0:00,West,Small Market,Green Tea,Leaves,Tea,Nevada,Regular,6413,190,-190,-280,0,302,-302,114,-430,19,147
775,9/1/12 0:00,West,Small Market,Caffe Mocha,Beans,Espresso,Nevada,Regular,848,10,30,20,40,19,29,5,12,48,17
775,8/1/12 0:00,West,Small Market,Lemon,Leaves,Herbal Tea,Nevada,Decaf,1167,160,250,170,410,196,271,64,163,467,108
775,8/1/12 0:00,West,Small Market,Green Tea,Leaves,Tea,Nevada,Regular,5807,180,-180,-260,0,284,-284,107,-404,21,141
775,8/1/12 0:00,West,Small Market,Earl Grey,Leaves,Tea,Nevada,Regular,1797,170,190,130,360,266,266,74,167,532,99
775,8/1/12 0:00,West,Small Market,Chamomile,Leaves,Herbal Tea,Nevada,Decaf,927,140,220,70,360,173,239,156,49,412,190
775,8/1/12 0:00,West,Small Market,Caffe Mocha,Beans,Espresso,Nevada,Regular,851,20,40,30,60,25,38,7,19,63,19
775,7/1/12 0:00,West,Small Market,Mint,Leaves,Herbal Tea,Nevada,Decaf,833,130,200,150,330,154,222,49,150,376,72
775,7/1/12 0:00,West,Small Market,Lemon,Leaves,Herbal Tea,Nevada,Decaf,1190,200,290,200,490,238,329,78,208,567,121
775,7/1/12 0:00,West,Small Market,Earl Grey,Leaves,Tea,Nevada,Regular,1819,170,190,130,360,266,266,74,168,532,98
